"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,EWS Boys,"EWS
GIRLS OU","TUITION
FEE",AFFILIATED
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,64611,64611,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,113578,113578,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,110338,114595,60000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,99432,99432,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,78711,78711,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSG,COMPUTER SCIENCE & DESIGN,112403,112403,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115944,115944,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,48365,117472,63000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,117472,117472,63000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,103545,103545,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,96950,97195,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,106534,106534,60000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,111511,114945,60000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,34011,34403,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),32115,33894,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,22601,22601,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",30544,31527,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43782,43782,105000,JNTUH
CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,30830,33074,105000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,15464,15464,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,65500,108011,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),15678,16117,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),13383,14035,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,11054,11054,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",13162,13177,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,32383,32901,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,67970,97824,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,14763,14763,115000,JNTUH
CMRK,"C M R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KANDLAKOYA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,111572,111572,115000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,27489,27514,110000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),25242,25492,110000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,20017,20090,110000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",23360,23390,110000,JNTUH
CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45363,47029,110000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),34208,38238,75000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),35528,35740,75000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSE,COMPUTER SCIENCE AND ENGINEERING,26212,26212,75000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",35683,37511,75000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53618,53618,75000,JNTUH
CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,COED,PVT,2010,INF,INFORMATION TECHNOLOGY,34414,34414,75000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,96334,96334,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),5951,6333,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),5772,5974,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,4358,4856,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",4901,5288,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,11832,11832,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,37869,38441,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,57698,61249,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,6477,7747,150000,JNTUH
CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,89221,91253,150000,JNTUH
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,AI,ARTIFICIAL INTELLIGENCE,10050,10727,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,CHE,CHEMICAL ENGINEERING,79001,89730,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,104821,104821,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,9424,9424,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,24184,24281,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75650,75650,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,12991,13259,135000,"ANURAG
UNIVERSITY"
CVSR,"ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-
CVSR COLL OF ENGG)",GHATKESAR,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,117208,117208,135000,"ANURAG
UNIVERSITY"
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CIV,CIVIL ENGINEERING,47145,117944,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),80332,81544,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),65600,71714,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,58465,58465,60000,JNTUH
DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,91499,114310,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),76746,80700,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,61626,66200,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",69613,69613,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,109479,109479,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99433,106886,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,22146,104182,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),117453,117989,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),99993,99993,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,75761,75761,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",104562,116097,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,95372,95372,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,54287,116253,60000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,95702,122270,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CIV,CIVIL ENGINEERING,117712,117712,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,113624,113624,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",89649,89649,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,111832,116782,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,109328,117712,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,83537,83537,100000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,116535,116535,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),26561,26561,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),24143,26095,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,18492,18492,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",24064,24064,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),33548,37519,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53709,53709,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,106326,117990,120000,JNTUH
GCTC,"GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",KEESARA,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,58100,113518,120000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CIV,CIVIL ENGINEERING,87566,115406,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,50612,50612,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",67654,99222,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,94124,110811,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,MEC,MECHANICAL ENGINEERING,110610,110610,70000,JNTUH
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,0,17533,70000,OU
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,INF,INFORMATION TECHNOLOGY,0,22613,70000,OU
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,19384,19671,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,118214,118214,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),18088,19315,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,14166,14166,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",15311,15311,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,34665,35785,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,90873,91872,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,18733,18733,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,114864,114864,120000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),61887,61887,50000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,90311,99408,50000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",117971,117971,50000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,78821,78821,50000,JNTUH
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,114273,118036,50000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),0,5678,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,0,3578,100000,JNTUH
