"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,BC_A Boys,BC_A Girls,"TUITION
FEE",AFFILIATED,LINKS
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,117077,70000,JNTUH,
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),92159,110052,80000,JNTUH,
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),82058,109898,80000,JNTUH,
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,64320,73329,80000,JNTUH,
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",88675,99733,80000,JNTUH,
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,114404,114404,80000,JNTUH,
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,87928,101354,80000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,68258,95738,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,85373,98417,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,76443,113005,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,41199,41199,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CSG,COMPUTER SCIENCE & DESIGN,104788,108419,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",43731,46531,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,113268,115479,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,110441,110441,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,87667,87667,100000,JNTUH,
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,101120,115170,100000,JNTUH,
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,113632,113632,80000,JNTUH,
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,100275,116647,80000,JNTUH,
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",105106,105106,80000,JNTUH,
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,119455,119455,80000,JNTUH,
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,125990,125990,80000,JNTUH,
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,77400,77400,80000,JNTUH,
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,AUT,AUTOMOBILE ENGINEERING,114452,114452,130000,OU,
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CIV,CIVIL ENGINEERING,117738,117738,130000,OU,
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,15661,19715,130000,OU,
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,48006,48006,130000,OU,
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,103111,114334,130000,OU,
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,26421,30674,130000,OU,
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,113705,113705,130000,OU,
NGIT,NEIL GOGTE INST OF TECHNOLOGY,"KACHIVANI
SINGARAM",MDL,COED,PVT,2018,CSE,COMPUTER SCIENCE AND ENGINEERING,28338,28452,90000,OU,
NGIT,NEIL GOGTE INST OF TECHNOLOGY,"KACHIVANI
SINGARAM",MDL,COED,PVT,2018,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",31959,31961,90000,OU,
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,95934,111829,47000,JNTUH,
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",111544,116076,47000,JNTUH,
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,116715,116715,47000,JNTUH,
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,89913,103278,45000,JNTUH,
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,87828,114946,45000,JNTUH,
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,103687,112803,95000,JNTUH,
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),83348,116776,95000,JNTUH,
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,64288,76921,95000,JNTUH,
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",91117,117206,95000,JNTUH,
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,117286,117286,95000,JNTUH,
NNRG,"NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,92929,107296,95000,JNTUH,
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),94531,94531,70000,JNTUH,
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),85007,87849,70000,JNTUH,
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,67878,67954,70000,JNTUH,
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",92345,99898,70000,JNTUH,
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,96672,98387,70000,JNTUH,
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116792,116792,70000,JNTUH,
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,118476,118476,70000,JNTUH,
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,89576,107964,95000,JNTUH,
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,CIV,CIVIL ENGINEERING,115597,116028,95000,JNTUH,
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,57331,65262,95000,JNTUH,
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",79889,104296,95000,JNTUH,
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,112497,117586,95000,JNTUH,
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,113124,113124,95000,JNTUH,
NREC,"NALLAMALLA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,76035,117287,95000,JNTUH,
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,BME,BIO-MEDICAL ENGINEERING,28817,28817,50000,OU,
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CIV,CIVIL ENGINEERING,35089,49718,50000,OU,
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CSE,COMPUTER SCIENCE AND ENGINEERING,1505,2876,50000,OU,
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,4833,4833,50000,OU,
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,12642,13306,50000,OU,
OUCE,O U COLLEGE OF ENGG HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,MEC,MECHANICAL ENGINEERING,22212,22212,50000,OU,
OUCESF,O U COLLEGE OF ENGG HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1925,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,9067,11087,120000,OU,
OUCESF,O U COLLEGE OF ENGG HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1925,MIN,MINING ENGINEERING,110796,111073,100000,OU,
OUCT,O U COLLEGE OF TECH HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,CHE,CHEMICAL ENGINEERING,58725,64533,35000,OU,
OUCT,O U COLLEGE OF TECH HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,FDT,FOOD TECHNOLOGY,66398,66398,35000,OU,
OUCT,O U COLLEGE OF TECH HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,TEX,TEXTILE TECHNOLOGY,101209,101209,35000,OU,
OUCTSF,O U COLLEGE OF TECH HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1969,FDT,FOOD TECHNOLOGY,121373,121373,70000,OU,
OUCTSF,O U COLLEGE OF TECH HYDERABAD - SELF FINANCE,HYDERABAD,HYD,COED,SF,1969,TEX,TEXTILE TECHNOLOGY,101209,101209,70000,OU,
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,113539,113539,65000,JNTUH,
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),115843,115843,65000,JNTUH,
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),116409,116409,65000,JNTUH,
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,55255,105363,65000,JNTUH,
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,114983,117307,65000,JNTUH,
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,107462,107462,65000,JNTUH,
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CIV,CIVIL ENGINEERING,0,62998,70000,JNTUH,
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),0,108868,70000,JNTUH,
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),0,113872,70000,JNTUH,
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,85860,70000,JNTUH,
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,107748,70000,JNTUH,
PETW,PRINCETON INST OF ENGG TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,117530,70000,JNTUH,
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0,103139,60000,JNTUH,
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,101020,60000,JNTUH,
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,106277,60000,JNTUH,
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,105412,60000,JNTUH,
PRIW,"PRIYADARSHINI INSTITUTE OF SCIENCE & TECHNOLOGY
FOR WOMEN",KHAMMAM,KHM,GIRLS,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,75373,60000,JNTUH,
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,110190,60000,JNTUH,
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,114707,60000,JNTUH,
RITW,RISHI MS INST OF ENGG AND TECH FOR WOMEN,KUKATPALLY,MDL,GIRLS,PVT,2009,INF,INFORMATION TECHNOLOGY,0,106400,60000,JNTUH,
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,88075,100484,70000,JNTUH,
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",83422,83422,70000,JNTUH,
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,92418,95511,70000,JNTUH,
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116314,116314,70000,JNTUH,
SAIS,SAI SPURTI INSTITUTE OF TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,80518,116992,70000,JNTUH,
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CIV,CIVIL ENGINEERING,117462,117462,66700,JNTUH,
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CSE,COMPUTER SCIENCE AND ENGINEERING,94538,94538,66700,JNTUH,
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118449,118449,66700,JNTUH,
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,110916,110916,66700,JNTUH,
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,MEC,MECHANICAL ENGINEERING,112725,112725,66700,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,67984,113522,95000,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,112777,112777,95000,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,84241,98698,95000,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,95202,100662,95000,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",99964,104722,95000,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,112404,118365,95000,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85165,118465,95000,JNTUH,
SDES,SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE,IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,103922,110941,95000,JNTUH,
SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,GIRLS,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,0,63268,110000,JNTUH,
SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,GIRLS,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,94160,110000,JNTUH,
SDEW,SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS,GANDIPET,RR,GIRLS,PVT,2001,INF,INFORMATION TECHNOLOGY,0,113994,110000,JNTUH,
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),104233,105571,80000,JNTUH,
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),95213,103833,80000,JNTUH,
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,101550,110730,80000,JNTUH,
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,117372,117372,80000,JNTUH,
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116701,117262,80000,JNTUH,
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,71010,117812,68000,JNTUH,
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),113742,113742,68000,JNTUH,
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,95944,106078,68000,JNTUH,
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",116602,116602,68000,JNTUH,
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,100790,112798,68000,JNTUH,
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117055,117812,68000,JNTUH,
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,79833,90235,68000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,118366,118366,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),108857,118013,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),116420,116420,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,78592,78592,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",102977,102977,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),112164,112164,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),109946,114681,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,112862,112862,80000,JNTUH,
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES,GHATKESAR,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,79754,104470,80000,JNTUH,
